text,label_name
ahlstrom employees serve customers offices production facilities 20 countries continents,neutral
raute headquartered nastola technology serving wood products industry worldwide,neutral
according latest information benefon launch twig device 20 september 2006,neutral
atria buy shares oy kauhajoki slaughterhouse itikka co operative,neutral
"joint venture invest 500,000 production technology away",neutral
report capman plc ceo heikki westerlund,neutral
price specified completion date,neutral
total invested project,neutral
consultancy satama interactive november 13 2006 jarmo took position ceo,neutral
h1 08 h1 07 q2 08 q2 07 euro stated 35.8 23.2 pre tax 33.6 26.9 5.1 25.1 25.4 14 4.0 eps euro 1.24 0.38 1.0 euro,neutral
nordea big sampo acquire analyst sampo appear agenda nordea ahead,neutral
fixed mobile convergence solutions represent key value today communication,neutral
room component indicated,neutral
,neutral
pm central office nordea bank 19 ya building telephone 495 34 egm international summit food russia 2011 place,neutral
shares subscribed series options max,neutral
15 november energy fortum hel today partners started negotiations establish model energy supply turku region western,neutral
"561,470 shares 2003 option rights plan packaging huhtamaki reported monday total 561,470 shares issued based subscriptions 2003 option rights plan",neutral
meeting media analysts held day 10:30 stonesoft headquarters helsinki 22 interim report stonesoft ceo ilkka,neutral
meeting glisten shareholders vote bid held 12 march,neutral
available 27 october 2006 following numbers callers +1 non callers +44 20 access code,neutral
spokesman food store center subject council local support comprise supermarket smaller store niche outlets following council local community appropriate uses,neutral
total 185 wonderware certified available integrate support wonderware products software server wonderware information server analyst software analyst software,neutral
le coq percent rival beverage percent,neutral
36 came aspo chemicals 39 aspo shipping 25 aspo systems,neutral
72 evraz shares owned hand holding assets partners 50 evraz executives alexander alexander 50,neutral
bank,neutral
aker yards begin chinese subcontractors shipyards,neutral
food industry l+ñnnen tehtaat planning changes fish product,neutral
property investment citycon plans issue directed subordinated convertible bonds institutional investors,neutral
hamina cargo terminal nurminen logistics purchased warehouse ground lease rights port hamina,neutral
member hk ruokatalo scan launching joint venture slaughterhouse team southern sweden,neutral
